fiche_id,url,nom_complet,naissance_date,naissance_commune,naissance_dept,deces_date,deces_commune,deces_dept,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,est_gaulliste,suppleant_de,a_eu_suppleant
7273,https://www2.assemblee-nationale.fr/sycomore/fiche/7273,André-Georges Voisin,28 mars 1918,L'ile-bouchard,Indre,28 juin 2008,Tours,Indre,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Indre-et-Loire,,Union des démocrates pour la République,UDR,TRUE,,
7273,https://www2.assemblee-nationale.fr/sycomore/fiche/7273,André-Georges Voisin,28 mars 1918,L'ile-bouchard,Indre,28 juin 2008,Tours,Indre,Cinquième République - Assemblée nationale,VIe législature,19 mars 1978,22 mai 1981,Indre-et-Loire,,Rassemblement pour la République,,FALSE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,Ire législature,9 décembre 1958,9 octobre 1962,Seine-et-Oise,,Union pour la nouvelle République,UNR,TRUE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,IIe législature,6 décembre 1962,2 avril 1967,Yvelines,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,IIIe législature,3 avril 1967,30 mai 1968,Yvelines,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,IVe législature,11 juillet 1968,1 avril 1973,Yvelines,,Union des démocrates pour la République,UDR,TRUE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Yvelines,,Union des démocrates pour la République,UDR,TRUE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,VIe législature,3 avril 1978,22 mai 1981,Yvelines,,Rassemblement pour la République,,FALSE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,VIIe législature,2 juillet 1981,1 avril 1986,Yvelines,,Rassemblement pour la République,,FALSE,,
7274,https://www2.assemblee-nationale.fr/sycomore/fiche/7274,Robert Wagner,6 mars 1911,Thann,,5 avril 1988,Velizy-villacoublay,Yvelines,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,3 avril 1988,Yvelines,,Rassemblement pour la République,,FALSE,,
7275,https://www2.assemblee-nationale.fr/sycomore/fiche/7275,René Walter,16 avril 1910,Troyes,Aube,5 janvier 1960,Auxerre,Yonne,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,5 janvier 1960,Yonne,,Union pour la nouvelle République,UNR,TRUE,,
7277,https://www2.assemblee-nationale.fr/sycomore/fiche/7277,Jacques Weinman,7 août 1906,Besançon,Doubs,8 mai 1977,Paris,Paris,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Doubs,,Union pour la nouvelle République,UNR,TRUE,,
7277,https://www2.assemblee-nationale.fr/sycomore/fiche/7277,Jacques Weinman,7 août 1906,Besançon,Doubs,8 mai 1977,Paris,Paris,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Doubs,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7277,https://www2.assemblee-nationale.fr/sycomore/fiche/7277,Jacques Weinman,7 août 1906,Besançon,Doubs,8 mai 1977,Paris,Paris,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Doubs,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7277,https://www2.assemblee-nationale.fr/sycomore/fiche/7277,Jacques Weinman,7 août 1906,Besançon,Doubs,8 mai 1977,Paris,Paris,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Doubs,,Union des démocrates pour la République,UDR,TRUE,,
7277,https://www2.assemblee-nationale.fr/sycomore/fiche/7277,Jacques Weinman,7 août 1906,Besançon,Doubs,8 mai 1977,Paris,Paris,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,8 mai 1977,Doubs,,Union des démocrates pour la République,UDR,TRUE,,
7281,https://www2.assemblee-nationale.fr/sycomore/fiche/7281,Pierre Ziller,9 février 1909,Haguenau,,17 décembre 1971,Grasse,Alpes,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,9 octobre 1962,Alpes-Maritimes,,Union pour la nouvelle République,UNR,TRUE,,
7281,https://www2.assemblee-nationale.fr/sycomore/fiche/7281,Pierre Ziller,9 février 1909,Haguenau,,17 décembre 1971,Grasse,Alpes,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Alpes-Maritimes,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7281,https://www2.assemblee-nationale.fr/sycomore/fiche/7281,Pierre Ziller,9 février 1909,Haguenau,,17 décembre 1971,Grasse,Alpes,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Alpes-Maritimes,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7281,https://www2.assemblee-nationale.fr/sycomore/fiche/7281,Pierre Ziller,9 février 1909,Haguenau,,17 décembre 1971,Grasse,Alpes,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 décembre 1971,Alpes-Maritimes,,Union des démocrates pour la République,UDR,TRUE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,IIIe législature,3 avril 1967,30 mai 1968,Gironde,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,IVe législature,11 juillet 1968,1 avril 1973,Gironde,,Union des démocrates pour la République,UDR,TRUE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Gironde,,Union des démocrates pour la République,UDR,TRUE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,VIe législature,3 avril 1978,22 mai 1981,Gironde,,Rassemblement pour la République,,FALSE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,VIIe législature,2 juillet 1981,1 avril 1986,Gironde,,Rassemblement pour la République,,FALSE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,14 mai 1988,Gironde,,Rassemblement pour la République,,FALSE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,IXe législature,13 juin 1988,1 avril 1993,Gironde,,Rassemblement pour la République,,FALSE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,Xe législature,2 avril 1993,21 avril 1997,Gironde,,Rassemblement pour la République,,FALSE,,
7307,https://www2.assemblee-nationale.fr/sycomore/fiche/7307,Jean Valleix,23 avril 1928,Chartres,Eure,2 juin 2014,Bordeaux,Gironde,Cinquième République - Assemblée nationale,XIe législature,1 juin 1997,18 juin 2002,Gironde,,Rassemblement pour la République,,FALSE,,
7309,https://www2.assemblee-nationale.fr/sycomore/fiche/7309,Adrien Verkindere,19 juin 1912,Halluin,Nord,10 décembre 1987,Tourcoing,Nord,Cinquième République - Assemblée nationale,IIIe législature,8 mai 1967,30 mai 1968,Nord,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7309,https://www2.assemblee-nationale.fr/sycomore/fiche/7309,Adrien Verkindere,19 juin 1912,Halluin,Nord,10 décembre 1987,Tourcoing,Nord,Cinquième République - Assemblée nationale,IVe législature,13 août 1968,1 avril 1973,Nord,,Union des démocrates pour la République,UDR,TRUE,,
7312,https://www2.assemblee-nationale.fr/sycomore/fiche/7312,Alfred Westphal,2 juillet 1907,Rittershoffen,,15 décembre 1992,Diemeringen,Bas,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Bas-Rhin,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7312,https://www2.assemblee-nationale.fr/sycomore/fiche/7312,Alfred Westphal,2 juillet 1907,Rittershoffen,,15 décembre 1992,Diemeringen,Bas,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Bas-Rhin,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7312,https://www2.assemblee-nationale.fr/sycomore/fiche/7312,Alfred Westphal,2 juillet 1907,Rittershoffen,,15 décembre 1992,Diemeringen,Bas,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Bas-Rhin,,Union des démocrates pour la République,UDR,TRUE,,
7313,https://www2.assemblee-nationale.fr/sycomore/fiche/7313,"Raymond, Gaston, Jules Zimmermann",31 mai 1912,Mulhouse,,13 septembre 2010,Colmar,Haut,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Haut-Rhin,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7313,https://www2.assemblee-nationale.fr/sycomore/fiche/7313,"Raymond, Gaston, Jules Zimmermann",31 mai 1912,Mulhouse,,13 septembre 2010,Colmar,Haut,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Haut-Rhin,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7313,https://www2.assemblee-nationale.fr/sycomore/fiche/7313,"Raymond, Gaston, Jules Zimmermann",31 mai 1912,Mulhouse,,13 septembre 2010,Colmar,Haut,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Haut-Rhin,,Union des démocrates pour la République,UDR,TRUE,,
7315,https://www2.assemblee-nationale.fr/sycomore/fiche/7315,Raymond Valenet,6 août 1912,Paris,Seine,21 septembre 1978,Pavillons-sous-bois,Seine,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Yvelines,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7315,https://www2.assemblee-nationale.fr/sycomore/fiche/7315,Raymond Valenet,6 août 1912,Paris,Seine,21 septembre 1978,Pavillons-sous-bois,Seine,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Seine-St-Denis,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7315,https://www2.assemblee-nationale.fr/sycomore/fiche/7315,Raymond Valenet,6 août 1912,Paris,Seine,21 septembre 1978,Pavillons-sous-bois,Seine,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Seine-St-Denis,,Union des démocrates pour la République,UDR,TRUE,,
7315,https://www2.assemblee-nationale.fr/sycomore/fiche/7315,Raymond Valenet,6 août 1912,Paris,Seine,21 septembre 1978,Pavillons-sous-bois,Seine,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Seine-St-Denis,,Union des démocrates pour la République,UDR,TRUE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,IIe législature,6 décembre 1962,2 avril 1967,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,IIIe législature,3 avril 1967,30 mai 1968,Val-de-Marne,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,IVe législature,11 juillet 1968,22 juillet 1969,Val-de-Marne,,Union des démocrates pour la République,UDR,TRUE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Val-de-Marne,,Union des démocrates pour la République,UDR,TRUE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,VIe législature,3 avril 1978,22 mai 1981,Val-de-Marne,,Rassemblement pour la République,,FALSE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,VIIe législature,2 juillet 1981,1 avril 1986,Val-de-Marne,,Rassemblement pour la République,,FALSE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,14 mai 1988,Val-de-Marne,,Rassemblement pour la République,,FALSE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,IXe législature,13 juin 1988,1 avril 1993,Val-de-Marne,,Rassemblement pour la République,,FALSE,,
7317,https://www2.assemblee-nationale.fr/sycomore/fiche/7317,Robert-André Vivien,24 février 1923,Saint-mandé,,8 mai 1995,Saint-mandé,Val,Cinquième République - Assemblée nationale,Xe législature,2 avril 1993,8 mai 1995,Val-de-Marne,,Rassemblement pour la République,,FALSE,,
7318,https://www2.assemblee-nationale.fr/sycomore/fiche/7318,Pierre Vertadier,29 mai 1912,Poitiers,Vienne,30 avril 1995,Poitiers,Vienne,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Vienne,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7318,https://www2.assemblee-nationale.fr/sycomore/fiche/7318,Pierre Vertadier,29 mai 1912,Poitiers,Vienne,30 avril 1995,Poitiers,Vienne,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Vienne,,Union des démocrates pour la République,UDR,TRUE,,
7318,https://www2.assemblee-nationale.fr/sycomore/fiche/7318,Pierre Vertadier,29 mai 1912,Poitiers,Vienne,30 avril 1995,Poitiers,Vienne,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,12 mai 1973,Vienne,,Union des démocrates pour la République,UDR,TRUE,,
7319,https://www2.assemblee-nationale.fr/sycomore/fiche/7319,Jacques-Philippe Vendroux,29 mai 1923,Paris,Seine,20 décembre 2002,Paris,Paris,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Saint-Pierre-et-Miquelon,,Union démocratique pour la V° République,UD-Ve,TRUE,,
7319,https://www2.assemblee-nationale.fr/sycomore/fiche/7319,Jacques-Philippe Vendroux,29 mai 1923,Paris,Seine,20 décembre 2002,Paris,Paris,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,1 avril 1973,Saint-Pierre-et-Miquelon,,Union des démocrates pour la République,UDR,TRUE,,
7320,https://www2.assemblee-nationale.fr/sycomore/fiche/7320,Jean Zuccarelli,7 mars 1907,Bastia,Corse,16 décembre 1996,Ville di pietrabugno,,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Corse,,Rassemblement démocratique,,FALSE,,
7320,https://www2.assemblee-nationale.fr/sycomore/fiche/7320,Jean Zuccarelli,7 mars 1907,Bastia,Corse,16 décembre 1996,Ville di pietrabugno,,Cinquième République - Assemblée nationale,IIIe législature,28 avril 1968,30 mai 1968,Corse,,Fédération de la gauche démocrate et socialiste,,FALSE,,
7320,https://www2.assemblee-nationale.fr/sycomore/fiche/7320,Jean Zuccarelli,7 mars 1907,Bastia,Corse,16 décembre 1996,Ville di pietrabugno,,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,,,Union des démocrates pour la République,UDR,TRUE,,
7320,https://www2.assemblee-nationale.fr/sycomore/fiche/7320,Jean Zuccarelli,7 mars 1907,Bastia,Corse,16 décembre 1996,Ville di pietrabugno,,Cinquième République - Assemblée nationale,VIIe législature,2 juillet 1981,1 avril 1986,Haute-Corse,,Apparenté socialiste,,FALSE,,
7323,https://www2.assemblee-nationale.fr/sycomore/fiche/7323,Dominique Wapler,1 janvier 1919,Neuvecelle,Haute,26 février 1990,Paris,Paris,Cinquième République - Assemblée nationale,IIe législature,9 février 1966,2 avril 1967,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,,
7326,https://www2.assemblee-nationale.fr/sycomore/fiche/7326,Pierre Volumard,20 septembre 1919,Neuilly-sur-seine,,1 avril 1989,Paris,Paris,Cinquième République - Assemblée nationale,IVe législature,13 août 1968,1 avril 1973,Isère,,Union des démocrates pour la République,UDR,TRUE,,
7328,https://www2.assemblee-nationale.fr/sycomore/fiche/7328,Gabriel Vancalster,13 septembre 1933,Lille,Nord,6 décembre 2007,,Lieu de décès inconnu,Cinquième République - Assemblée nationale,IVe législature,13 août 1968,1 avril 1973,Nord,,Union des démocrates pour la République - Non inscrit,UDR,TRUE,,
7329,https://www2.assemblee-nationale.fr/sycomore/fiche/7329,Alban Voisin,28 mars 1915,Obies,Nord,15 octobre 2002,Bavay,Nord,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Nord,,Union des démocrates pour la République,UDR,TRUE,,
