fiche_id,url,nom_complet,naissance_date,naissance_commune,naissance_dept,deces_date,deces_commune,deces_dept,chambre,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,est_gaulliste,suppleant_de,a_eu_suppleant
159,https://www2.assemblee-nationale.fr/sycomore/fiche/159,"Marcel, Louis, Julien Anthonioz",26 avril 1911,Divonne-les-bains,Ain,31 août 1976,Divonne-les-bains,Ain,Assemblée nationale,Cinquième République - Assemblée nationale,IIe législature,25 novembre 1962,2 avril 1967,Ain,,Républicains indépendants,,FALSE,,
159,https://www2.assemblee-nationale.fr/sycomore/fiche/159,"Marcel, Louis, Julien Anthonioz",26 avril 1911,Divonne-les-bains,Ain,31 août 1976,Divonne-les-bains,Ain,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,5 mars 1967,30 mai 1968,Ain,,Républicains indépendants,,FALSE,,
159,https://www2.assemblee-nationale.fr/sycomore/fiche/159,"Marcel, Louis, Julien Anthonioz",26 avril 1911,Divonne-les-bains,Ain,31 août 1976,Divonne-les-bains,Ain,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,23 juin 1968,22 juillet 1969,Ain,,Républicains indépendants,,FALSE,,
159,https://www2.assemblee-nationale.fr/sycomore/fiche/159,"Marcel, Louis, Julien Anthonioz",26 avril 1911,Divonne-les-bains,Ain,31 août 1976,Divonne-les-bains,Ain,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,31 août 1976,Ain,,Républicains indépendants,,FALSE,,
161,https://www2.assemblee-nationale.fr/sycomore/fiche/161,"Paul, Alphonse Antier",20 mai 1905,Le puy,Haute,23 octobre 1996,Antibes,Alpes,Chambre des députés,Troisième République - Chambre des députés,XVIe législature,3 mai 1936,19 juin 1941,Haute-Loire,,Agraire indépendant,,FALSE,,
161,https://www2.assemblee-nationale.fr/sycomore/fiche/161,"Paul, Alphonse Antier",20 mai 1905,Le puy,Haute,23 octobre 1996,Antibes,Alpes,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Haute-Loire,,Paysan,,FALSE,,
161,https://www2.assemblee-nationale.fr/sycomore/fiche/161,"Paul, Alphonse Antier",20 mai 1905,Le puy,Haute,23 octobre 1996,Antibes,Alpes,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Haute-Loire,,Républicain d'action paysanne et sociale,,FALSE,,
161,https://www2.assemblee-nationale.fr/sycomore/fiche/161,"Paul, Alphonse Antier",20 mai 1905,Le puy,Haute,23 octobre 1996,Antibes,Alpes,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Haute-Loire,,Centre républicain d'union paysanne et sociale,,FALSE,,
161,https://www2.assemblee-nationale.fr/sycomore/fiche/161,"Paul, Alphonse Antier",20 mai 1905,Le puy,Haute,23 octobre 1996,Antibes,Alpes,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Haute-Loire,,Centre républicain d'action paysanne et sociale et des démocrates indépendants,,FALSE,,
161,https://www2.assemblee-nationale.fr/sycomore/fiche/161,"Paul, Alphonse Antier",20 mai 1905,Le puy,Haute,23 octobre 1996,Antibes,Alpes,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Haute-Loire,,Paysan,,FALSE,,
165,https://www2.assemblee-nationale.fr/sycomore/fiche/165,"Paul, Marius Anxionnaz",31 décembre 1902,Aime,Savoie,20 février 1997,Louveciennes,Yvelines,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Marne,,Républicain radical et radical-socialiste,,FALSE,,
165,https://www2.assemblee-nationale.fr/sycomore/fiche/165,"Paul, Marius Anxionnaz",31 décembre 1902,Aime,Savoie,20 février 1997,Louveciennes,Yvelines,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Marne,,Républicain radical et radical-socialiste,,FALSE,,
166,https://www2.assemblee-nationale.fr/sycomore/fiche/166,"Joseph, Sourou, Migan, Marcellin Apithy",8 avril 1913,Porto novo,Bénin,3 décembre 1989,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Dahomey-Togo,,Socialiste,,FALSE,,
166,https://www2.assemblee-nationale.fr/sycomore/fiche/166,"Joseph, Sourou, Migan, Marcellin Apithy",8 avril 1913,Porto novo,Bénin,3 décembre 1989,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Dahomey-Togo,,Socialiste,,FALSE,,
166,https://www2.assemblee-nationale.fr/sycomore/fiche/166,"Joseph, Sourou, Migan, Marcellin Apithy",8 avril 1913,Porto novo,Bénin,3 décembre 1989,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Dahomey,,,,FALSE,,
166,https://www2.assemblee-nationale.fr/sycomore/fiche/166,"Joseph, Sourou, Migan, Marcellin Apithy",8 avril 1913,Porto novo,Bénin,3 décembre 1989,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Dahomey,,Républicains indépendants,,FALSE,,
166,https://www2.assemblee-nationale.fr/sycomore/fiche/166,"Joseph, Sourou, Migan, Marcellin Apithy",8 avril 1913,Porto novo,Bénin,3 décembre 1989,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Dahomey,,Indépendants et paysans d'action sociale,,FALSE,,
166,https://www2.assemblee-nationale.fr/sycomore/fiche/166,"Joseph, Sourou, Migan, Marcellin Apithy",8 avril 1913,Porto novo,Bénin,3 décembre 1989,Paris,Paris,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,9 décembre 1958,15 juillet 1959,Dahomey,,,,FALSE,,
171,https://www2.assemblee-nationale.fr/sycomore/fiche/171,"Charles, Louis, Marie, Pierre  de Bancalis de Maurel d'Aragon",10 novembre 1911,Bourges,Cher,6 août 1986,Salies,Tarn,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Hautes-Pyrénées,,Mouvement républicain populaire,,FALSE,,
171,https://www2.assemblee-nationale.fr/sycomore/fiche/171,"Charles, Louis, Marie, Pierre  de Bancalis de Maurel d'Aragon",10 novembre 1911,Bourges,Cher,6 août 1986,Salies,Tarn,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Hautes-Pyrénées,,Mouvement républicain populaire,,FALSE,,
171,https://www2.assemblee-nationale.fr/sycomore/fiche/171,"Charles, Louis, Marie, Pierre  de Bancalis de Maurel d'Aragon",10 novembre 1911,Bourges,Cher,6 août 1986,Salies,Tarn,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Hautes-Pyrénées,,Mouvement républicain populaire,,FALSE,,
176,https://www2.assemblee-nationale.fr/sycomore/fiche/176,"René, Albert Arbeltier",23 janvier 1897,Laon,Aisne,10 septembre 1979,Bayonne,Pyrénées,Chambre des députés,Troisième République - Chambre des députés,XVIe législature,3 mai 1936,31 mai 1942,Seine-et-Marne,,Socialiste,,FALSE,,
176,https://www2.assemblee-nationale.fr/sycomore/fiche/176,"René, Albert Arbeltier",23 janvier 1897,Laon,Aisne,10 septembre 1979,Bayonne,Pyrénées,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Seine-et-Marne,,Socialiste,,FALSE,,
176,https://www2.assemblee-nationale.fr/sycomore/fiche/176,"René, Albert Arbeltier",23 janvier 1897,Laon,Aisne,10 septembre 1979,Bayonne,Pyrénées,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Seine-et-Marne,,Socialiste,,FALSE,,
176,https://www2.assemblee-nationale.fr/sycomore/fiche/176,"René, Albert Arbeltier",23 janvier 1897,Laon,Aisne,10 septembre 1979,Bayonne,Pyrénées,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Seine-et-Marne,,Socialiste,,FALSE,,
177,https://www2.assemblee-nationale.fr/sycomore/fiche/177,Charles Arbogast,28 février 1913,Bischeim,,20 mars 1989,Strasbourg,Bas,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Bas-Rhin,,Mouvement républicain populaire,,FALSE,,
179,https://www2.assemblee-nationale.fr/sycomore/fiche/179,"Gabriel, Marie d'Arboussier",14 janvier 1908,Djenne,Soudan français,21 décembre 1976,Genève,Suisse,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Gabon,,Républicains et Résistants,,FALSE,,
183,https://www2.assemblee-nationale.fr/sycomore/fiche/183,Georges Archidice,13 juillet 1912,Colayrac-saint-cirq,Lot,19 avril 1968,Monflanquin,Lot,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Lot,,Socialiste,,FALSE,,
183,https://www2.assemblee-nationale.fr/sycomore/fiche/183,Georges Archidice,13 juillet 1912,Colayrac-saint-cirq,Lot,19 avril 1968,Monflanquin,Lot,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Lot,,Socialiste,,FALSE,,
183,https://www2.assemblee-nationale.fr/sycomore/fiche/183,Georges Archidice,13 juillet 1912,Colayrac-saint-cirq,Lot,19 avril 1968,Monflanquin,Lot,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,17 octobre 1950,Lot,,Socialiste,,FALSE,,
186,https://www2.assemblee-nationale.fr/sycomore/fiche/186,"Gerty, Marie, Bernadette Archimède",26 avril 1909,Morne-à-l'eau,Guadeloupe,15 avril 1980,Morne-à-l'eau,Guadeloupe,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Guadeloupe,,Communiste,,FALSE,,
191,https://www2.assemblee-nationale.fr/sycomore/fiche/191,Philippe d'Argenlieu,25 septembre 1892,Bordeaux,Gironde,21 mai 1977,Coulongé,Sarthe,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Sarthe,,Parti républicain de la liberté,,FALSE,,
196,https://www2.assemblee-nationale.fr/sycomore/fiche/196,Franck Arnal,30 octobre 1898,Vialas,Lozère,23 juin 1985,Carqueiranne,Var,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Var,,Socialiste,,FALSE,,
196,https://www2.assemblee-nationale.fr/sycomore/fiche/196,Franck Arnal,30 octobre 1898,Vialas,Lozère,23 juin 1985,Carqueiranne,Var,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Var,,Socialiste,,FALSE,,
196,https://www2.assemblee-nationale.fr/sycomore/fiche/196,Franck Arnal,30 octobre 1898,Vialas,Lozère,23 juin 1985,Carqueiranne,Var,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Var,,Socialiste,,FALSE,,
196,https://www2.assemblee-nationale.fr/sycomore/fiche/196,Franck Arnal,30 octobre 1898,Vialas,Lozère,23 juin 1985,Carqueiranne,Var,Assemblée nationale,Quatrième République - Assemblée nationale,IIe législature,17 juin 1951,1 décembre 1955,Var,,Socialiste,,FALSE,,
196,https://www2.assemblee-nationale.fr/sycomore/fiche/196,Franck Arnal,30 octobre 1898,Vialas,Lozère,23 juin 1985,Carqueiranne,Var,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,2 janvier 1956,8 décembre 1958,Var,,Socialiste,,FALSE,,
199,https://www2.assemblee-nationale.fr/sycomore/fiche/199,"Henri, Albert, Clair, Louis Arnaud",22 mai 1915,Marseille,Bouches,3 août 2000,Marseille,Bouches,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,13 août 1968,1 avril 1973,Bouches-du-Rhône,,Union des démocrates pour la République,UDR,TRUE,,
204,https://www2.assemblee-nationale.fr/sycomore/fiche/204,"Léon, Adrien Arnould",3 mai 1912,Metz,,26 juin 1991,Metz,Moselle,Assemblée nationale,Cinquième République - Assemblée nationale,IVe législature,30 juin 1968,1 avril 1973,Moselle,,Républicains indépendants,,FALSE,,
206,https://www2.assemblee-nationale.fr/sycomore/fiche/206,Etienne Arnulf,11 mars 1920,Flatters,Algérie,4 mai 1973,Ermont,Yvelines,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,30 novembre 1958,3 juillet 1962,Anciens départements d'Algérie,,Unité de la République,,FALSE,,
207,https://www2.assemblee-nationale.fr/sycomore/fiche/207,Pierre Arraut,29 avril 1910,Paris,Seine,29 septembre 1983,Sète,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,IIIe législature,12 mars 1967,30 mai 1968,Hérault,,Communiste,,FALSE,,
207,https://www2.assemblee-nationale.fr/sycomore/fiche/207,Pierre Arraut,29 avril 1910,Paris,Seine,29 septembre 1983,Sète,Hérault,Assemblée nationale,Cinquième République - Assemblée nationale,Ve législature,2 avril 1973,2 avril 1978,Hérault,,Communiste,,FALSE,,
210,https://www2.assemblee-nationale.fr/sycomore/fiche/210,"Jacques, Jean-Marie Arrès-Lapoque",10 janvier 1917,Agen,Lot,22 novembre 1982,Agen,Lot,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Lot-et-Garonne,,Socialiste,,FALSE,,
212,https://www2.assemblee-nationale.fr/sycomore/fiche/212,Pascal Arrighi,16 juin 1921,Vico,,19 août 2004,Toulon,Var,Assemblée nationale,Quatrième République - Assemblée nationale,IIIe législature,19 janvier 1956,8 décembre 1958,Corse,1ère circonscription de Corse | 24e circonscription de la Seine | 1ère circonscription de la Corse | 4e circonscription du Var | 1ère circonscription,Républicain radical et radical-socialiste,,FALSE,François Giacobbi,haut fonctionnaire Alexandre Mattéi
212,https://www2.assemblee-nationale.fr/sycomore/fiche/212,Pascal Arrighi,16 juin 1921,Vico,,19 août 2004,Toulon,Var,Assemblée nationale,Cinquième République - Assemblée nationale,Ire législature,9 décembre 1958,9 octobre 1962,Corse,1ère circonscription de Corse | 24e circonscription de la Seine | 1ère circonscription de la Corse | 4e circonscription du Var | 1ère circonscription,Union pour la nouvelle République,UNR,TRUE,François Giacobbi,haut fonctionnaire Alexandre Mattéi
212,https://www2.assemblee-nationale.fr/sycomore/fiche/212,Pascal Arrighi,16 juin 1921,Vico,,19 août 2004,Toulon,Var,Assemblée nationale,Cinquième République - Assemblée nationale,VIIIe législature,2 avril 1986,14 mai 1988,Bouches-du-Rhône,1ère circonscription de Corse | 24e circonscription de la Seine | 1ère circonscription de la Corse | 4e circonscription du Var | 1ère circonscription,Front national,,FALSE,François Giacobbi,haut fonctionnaire Alexandre Mattéi
214,https://www2.assemblee-nationale.fr/sycomore/fiche/214,"René, Fernand Arthaud",20 septembre 1915,Marseille,Bouches,21 juillet 2007,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Vaucluse,,Communiste,,FALSE,,
214,https://www2.assemblee-nationale.fr/sycomore/fiche/214,"René, Fernand Arthaud",20 septembre 1915,Marseille,Bouches,21 juillet 2007,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Vaucluse,,Communiste,,FALSE,,
214,https://www2.assemblee-nationale.fr/sycomore/fiche/214,"René, Fernand Arthaud",20 septembre 1915,Marseille,Bouches,21 juillet 2007,Paris,Paris,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Vaucluse,,Communiste,,FALSE,,
218,https://www2.assemblee-nationale.fr/sycomore/fiche/218,"Louis, Jacques, Gabriel Asseray",28 février 1904,Chemillé,Maine,3 décembre 1988,Angers,Maine,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Maine-et-Loire,,Mouvement républicain populaire,,FALSE,,
218,https://www2.assemblee-nationale.fr/sycomore/fiche/218,"Louis, Jacques, Gabriel Asseray",28 février 1904,Chemillé,Maine,3 décembre 1988,Angers,Maine,Assemblée nationale,Quatrième République - Assemblée nationale,Ire législature,10 novembre 1946,4 juillet 1951,Maine-et-Loire,,Mouvement républicain populaire,,FALSE,,
223,https://www2.assemblee-nationale.fr/sycomore/fiche/223,"Emmanuel, Raoul, Maurice d'Astier de la Vigerie",6 janvier 1900,Paris,Seine,22 juin 1969,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,21 octobre 1945,10 juin 1946,Ille-et-Vilaine,,Républicains et Résistants,,FALSE,,
223,https://www2.assemblee-nationale.fr/sycomore/fiche/223,"Emmanuel, Raoul, Maurice d'Astier de la Vigerie",6 janvier 1900,Paris,Seine,22 juin 1969,Paris,Paris,Assemblée nationale constituante,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,2 juin 1946,27 novembre 1946,Ille-et-Vilaine,,Union républicaine et résistante,,FALSE,,
