elite_id,source_system,source_record_id,career_source_row,position,regime,legislature,mandat_debut,mandat_fin,departement,circonscription,groupe,groupe_abrev,is_gaulliste,status,suppleant_de,a_eu_suppleant,source_url
FR_ELITE_000355,SYCOMORE,1997,1,Député,Troisième République - Chambre des députés,XIVe législature,1928-04-22,1932-05-31,Savoie,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,2,Député,Troisième République - Chambre des députés,XVe législature,1932-05-01,1936-05-31,Savoie,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,3,Député,Troisième République - Chambre des députés,XVIe législature,1936-04-26,1942-05-31,Savoie,,Républicain radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,4,Député,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,1945-10-21,1946-06-10,Savoie,,Radical et radical-socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,5,Député,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,1946-06-02,1946-11-27,Savoie,,Union républicaine et résistante,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,6,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-10,1951-07-04,Savoie,,Union républicaine et résistante,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,7,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Rhône,,Républicains progressistes,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,8,Député,Quatrième République - Assemblée nationale,IIIe législature,1956-01-02,1958-12-08,Rhône,,Républicains sociaux,RS,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000355,SYCOMORE,1997,9,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Paris,,Apparenté Communiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1997
FR_ELITE_000358,SYCOMORE,6887,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Ardennes,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6887
FR_ELITE_000358,SYCOMORE,6887,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1977-05-01,Ardennes,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6887
FR_ELITE_000358,SYCOMORE,6887,3,Député,Cinquième République - Assemblée nationale,VIe législature,1978-04-03,1981-05-22,Ardennes,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6887
FR_ELITE_000358,SYCOMORE,6887,4,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Ardennes,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6887
FR_ELITE_000360,SYCOMORE,1621,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-12-06,1966-02-08,Lozère,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1621
FR_ELITE_000360,SYCOMORE,1621,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-04-03,1968-05-30,Lozère,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1621
FR_ELITE_000360,SYCOMORE,1621,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-07-11,1973-04-01,Lozère,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1621
FR_ELITE_000360,SYCOMORE,1621,4,Député,Cinquième République - Assemblée nationale,VIIIe législature,1986-04-02,1988-05-14,Gard,,Front national,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/1621
FR_ELITE_000367,SYCOMORE,4176,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Maine-et-Loire,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000367,SYCOMORE,4176,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-18,1967-04-02,Maine-et-Loire,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000367,SYCOMORE,4176,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1968-05-30,Maine-et-Loire,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000367,SYCOMORE,4176,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Maine-et-Loire,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000367,SYCOMORE,4176,5,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Maine-et-Loire,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000367,SYCOMORE,4176,6,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-12,1981-05-22,Maine-et-Loire,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000367,SYCOMORE,4176,7,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Maine-et-Loire,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4176
FR_ELITE_000372,SYCOMORE,7735,1,Député,Cinquième République - Assemblée nationale,IIe législature,1966-12-26,1967-04-02,Bas-Rhin,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7735
FR_ELITE_000372,SYCOMORE,7735,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-05,1968-05-30,Bas-Rhin,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7735
FR_ELITE_000372,SYCOMORE,7735,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Bas-Rhin,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7735
FR_ELITE_000375,SYCOMORE,5824,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Yonne,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5824
FR_ELITE_000375,SYCOMORE,5824,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Yonne,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5824
FR_ELITE_000375,SYCOMORE,5824,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Yonne,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5824
FR_ELITE_000375,SYCOMORE,5824,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Yonne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5824
FR_ELITE_000379,SYCOMORE,341,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Territoire-de-Belfort,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/341
FR_ELITE_000379,SYCOMORE,341,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Territoire-de-Belfort,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/341
FR_ELITE_000379,SYCOMORE,341,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1969-07-22,Territoire-de-Belfort,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/341
FR_ELITE_000381,SYCOMORE,561,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Nord,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/561
FR_ELITE_000381,SYCOMORE,561,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Nord,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/561
FR_ELITE_000382,SYCOMORE,2069,1,Député,Cinquième République - Assemblée nationale,IVe législature,1971-02-08,1973-04-01,Marne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2069
FR_ELITE_000382,SYCOMORE,2069,2,Député,Cinquième République - Assemblée nationale,Ve législature,1973-05-06,1978-04-02,Marne,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2069
FR_ELITE_000383,SYCOMORE,7251,1,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-10,1951-07-04,Bas-Rhin,,Union démocratique et socialiste de la Résistance,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7251
FR_ELITE_000383,SYCOMORE,7251,2,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Bas-Rhin,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7251
FR_ELITE_000384,SYCOMORE,3171,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Seine-et-Oise,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3171
FR_ELITE_000388,SYCOMORE,2991,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Guadeloupe,,Indépendants et paysans d'action sociale,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2991
FR_ELITE_000388,SYCOMORE,2991,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Guadeloupe,,Républicains indépendants,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2991
FR_ELITE_000388,SYCOMORE,2991,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Guadeloupe,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2991
FR_ELITE_000391,SYCOMORE,3023,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Puy-de-Dôme,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/3023
FR_ELITE_000396,SYCOMORE,7160,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Val-d'Oise,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7160
FR_ELITE_000398,SYCOMORE,2115,1,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Nord,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2115
FR_ELITE_000398,SYCOMORE,2115,2,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Nord,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2115
FR_ELITE_000398,SYCOMORE,2115,3,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Nord,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2115
FR_ELITE_000398,SYCOMORE,2115,4,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Nord,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2115
FR_ELITE_000398,SYCOMORE,2115,5,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1973-04-01,Nord,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2115
FR_ELITE_000398,SYCOMORE,2115,6,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Nord,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2115
FR_ELITE_000402,SYCOMORE,4155,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Paris,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4155
FR_ELITE_000402,SYCOMORE,4155,2,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Paris,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4155
FR_ELITE_000402,SYCOMORE,4155,3,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1973-04-01,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4155
FR_ELITE_000402,SYCOMORE,4155,4,Député,Cinquième République - Assemblée nationale,Ve législature,1973-04-02,1978-04-02,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4155
FR_ELITE_000402,SYCOMORE,4155,5,Député,Cinquième République - Assemblée nationale,VIe législature,1978-03-19,1981-05-22,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4155
FR_ELITE_000402,SYCOMORE,4155,6,Député,Cinquième République - Assemblée nationale,VIIe législature,1981-07-02,1986-04-01,Paris,,Rassemblement pour la République,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/4155
FR_ELITE_000403,SYCOMORE,6702,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Loire-Atlantique,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6702
FR_ELITE_000403,SYCOMORE,6702,2,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Loire-Atlantique,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6702
FR_ELITE_000403,SYCOMORE,6702,3,Député,Cinquième République - Assemblée nationale,IIIe législature,1967-03-12,1968-05-30,Loire-Atlantique,,Union démocratique pour la V° République,UD-Ve,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6702
FR_ELITE_000403,SYCOMORE,6702,4,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-30,1969-07-22,Loire-Atlantique,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/6702
FR_ELITE_000406,SYCOMORE,7083,1,Député,Cinquième République - Assemblée nationale,IIe législature,1962-11-25,1967-04-02,Tarn,,Union pour la nouvelle République-UDT,UNR-UDT,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7083
FR_ELITE_000407,SYCOMORE,7244,1,Député,Gouvernement provisoire de la République française,Ire Assemblée nationale constituante,1945-10-21,1946-06-10,Haut-Rhin,,Socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7244
FR_ELITE_000407,SYCOMORE,7244,2,Député,Gouvernement provisoire de la République française,2e Assemblée nationale constituante,1946-06-02,1946-11-27,Haut-Rhin,,Socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7244
FR_ELITE_000407,SYCOMORE,7244,3,Député,Quatrième République - Assemblée nationale,Ire législature,1946-11-10,1951-07-04,Haut-Rhin,,Socialiste,,FALSE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7244
FR_ELITE_000407,SYCOMORE,7244,4,Député,Quatrième République - Assemblée nationale,IIe législature,1951-06-17,1955-12-01,Haut-Rhin,,Rassemblement du peuple français,RPF,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/7244
FR_ELITE_000408,SYCOMORE,5401,1,Député,Cinquième République - Assemblée nationale,Ire législature,1958-11-30,1962-10-09,Landes,,Union pour la nouvelle République,UNR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/5401
FR_ELITE_000412,SYCOMORE,2055,1,Député,Cinquième République - Assemblée nationale,IVe législature,1968-06-23,1968-08-10,Paris,,Union des démocrates pour la République,UDR,TRUE,député,,,https://www2.assemblee-nationale.fr/sycomore/fiche/2055
